rep,n,thr,method,f1
24,25,0.2,Flex,0.826431718061674
24,25,0.5,Cal,0.8949152542372881
24,25,0.5,mCal,0.891156462585034
24,25,0.5,Flex,0.8947368421052632
24,25,0.8,Cal,0.8857142857142858
24,25,0.8,mCal,0.8857142857142858
24,25,0.8,Flex,0.8791208791208791
25,5,0.2,Cal,0.6036655211912944
25,5,0.2,mCal,0.6252559726962458
25,5,0.2,Flex,0.6053864168618266
25,5,0.5,Cal,0.6759720837487537
25,5,0.5,mCal,0.6795523906408952
25,5,0.5,Flex,0.6634146341463415
25,5,0.8,Cal,0.6957746478873239
25,5,0.8,mCal,0.7037037037037036
25,5,0.8,Flex,0.6938202247191012
25,10,0.2,Cal,0.6970588235294117
25,10,0.2,mCal,0.7038216560509554
25,10,0.2,Flex,0.674074074074074
25,10,0.5,Cal,0.8328358208955223
25,10,0.5,mCal,0.8390977443609022
25,10,0.5,Flex,0.8016877637130803
25,10,0.8,Cal,0.8221709006928407
25,10,0.8,mCal,0.8221709006928407
25,10,0.8,Flex,0.7974413646055438
25,25,0.2,Cal,0.81651376146789
25,25,0.2,mCal,0.8086303939962476
25,25,0.2,Flex,0.813321647677476
25,25,0.5,Cal,0.8836363636363636
25,25,0.5,mCal,0.8836363636363636
25,25,0.5,Flex,0.8791593695271454
25,25,0.8,Cal,0.9116022099447513
25,25,0.8,mCal,0.9116022099447513
25,25,0.8,Flex,0.9193548387096775
26,5,0.2,Cal,0.570944036178632
26,5,0.2,mCal,0.6098406098406097
26,5,0.2,Flex,0.5720850086157381
26,5,0.5,Cal,0.6686991869918699
26,5,0.5,mCal,0.676409185803758
26,5,0.5,Flex,0.6573982125124131
26,5,0.8,Cal,0.6531791907514451
26,5,0.8,mCal,0.6617862371888726
26,5,0.8,Flex,0.6531791907514451
26,10,0.2,Cal,0.7065527065527065
26,10,0.2,mCal,0.7067783701447068
26,10,0.2,Flex,0.6923625981441827
26,10,0.5,Cal,0.8054421768707484
26,10,0.5,mCal,0.8098495212038304
26,10,0.5,Flex,0.7963446475195822
26,10,0.8,Cal,0.8134920634920635
26,10,0.8,mCal,0.8134920634920635
26,10,0.8,Flex,0.8052930056710775
26,25,0.2,Cal,0.807017543859649
26,25,0.2,mCal,0.8083416087388281
26,25,0.2,Flex,0.8101983002832862
26,25,0.5,Cal,0.9014598540145986
26,25,0.5,mCal,0.8990825688073394
26,25,0.5,Flex,0.895575221238938
26,25,0.8,Cal,0.8816568047337278
26,25,0.8,mCal,0.8816568047337278
26,25,0.8,Flex,0.8851540616246499
27,5,0.2,Cal,0.5476056338028168
27,5,0.2,mCal,0.6025459688826025
27,5,0.2,Flex,0.5530434782608696
27,5,0.5,Cal,0.6272066458982347
27,5,0.5,mCal,0.6340425531914894
27,5,0.5,Flex,0.6144455747711088
27,5,0.8,Cal,0.6377245508982036
27,5,0.8,mCal,0.6474164133738602
27,5,0.8,Flex,0.6377245508982036
27,10,0.2,Cal,0.664116296863045
27,10,0.2,mCal,0.6890894175553732
27,10,0.2,Flex,0.6605222734254992
27,10,0.5,Cal,0.811377245508982
27,10,0.5,mCal,0.817496229260935
27,10,0.5,Flex,0.8011611030478955
27,10,0.8,Cal,0.8219780219780219
27,10,0.8,mCal,0.8219780219780219
27,10,0.8,Flex,0.8179959100204499
27,25,0.2,Cal,0.8129154795821462
27,25,0.2,mCal,0.8104448742746615
27,25,0.2,Flex,0.7992700729927006
27,25,0.5,Cal,0.8996282527881041
27,25,0.5,mCal,0.8992537313432835
27,25,0.5,Flex,0.8864864864864865
27,25,0.8,Cal,0.8786127167630058
27,25,0.8,mCal,0.8786127167630058
27,25,0.8,Flex,0.888888888888889
28,5,0.2,Cal,0.5831435079726651
28,5,0.2,mCal,0.6302118933697881
28,5,0.2,Flex,0.5842565597667639
28,5,0.5,Cal,0.664723032069971
28,5,0.5,mCal,0.6706467661691542
28,5,0.5,Flex,0.6596558317399618
28,5,0.8,Cal,0.6648275862068965
28,5,0.8,mCal,0.6713091922005571
28,5,0.8,Flex,0.6648275862068965
28,10,0.2,Cal,0.6687258687258687
28,10,0.2,mCal,0.6760330578512397
28,10,0.2,Flex,0.6551724137931034
28,10,0.5,Cal,0.8312883435582822
28,10,0.5,mCal,0.8346213292117466
28,10,0.5,Flex,0.8211143695014663
28,10,0.8,Cal,0.8725701943844493
28,10,0.8,mCal,0.8725701943844493
28,10,0.8,Flex,0.8653061224489796
28,25,0.2,Cal,0.8063021316033364
28,25,0.2,mCal,0.8078725398313026
28,25,0.2,Flex,0.7964601769911505
28,25,0.5,Cal,0.8862478777589133
28,25,0.5,mCal,0.8824531516183988
28,25,0.5,Flex,0.8844884488448844
28,25,0.8,Cal,0.8703170028818444
28,25,0.8,mCal,0.8703170028818444
28,25,0.8,Flex,0.893732970027248
29,5,0.2,Cal,0.5687426556991775
29,5,0.2,mCal,0.6276445698166432
29,5,0.2,Flex,0.5722928009679371
29,5,0.5,Cal,0.668020304568528
29,5,0.5,mCal,0.6735537190082644
29,5,0.5,Flex,0.6554121151936445
29,5,0.8,Cal,0.6808510638297873
29,5,0.8,mCal,0.6886657101865136
29,5,0.8,Flex,0.6798866855524079
29,10,0.2,Cal,0.6964809384164223
29,10,0.2,mCal,0.7086614173228347
29,10,0.2,Flex,0.685968819599109
29,10,0.5,Cal,0.823529411764706
29,10,0.5,mCal,0.827683615819209
29,10,0.5,Flex,0.8176943699731903
29,10,0.8,Cal,0.7947598253275109
29,10,0.8,mCal,0.7947598253275109
29,10,0.8,Flex,0.7967806841046279
29,25,0.2,Cal,0.8094302554027505
29,25,0.2,mCal,0.8076535750251762
29,25,0.2,Flex,0.8140417457305503
29,25,0.5,Cal,0.9171075837742505
29,25,0.5,mCal,0.9148936170212766
29,25,0.5,Flex,0.8976109215017064
29,25,0.8,Cal,0.900804289544236
29,25,0.8,mCal,0.900804289544236
29,25,0.8,Flex,0.9010416666666667
30,5,0.2,Cal,0.5916955017301039
30,5,0.2,mCal,0.6409372846312887
30,5,0.2,Flex,0.5923303834808259
30,5,0.5,Cal,0.6563706563706564
30,5,0.5,mCal,0.6574531095755183
30,5,0.5,Flex,0.6476190476190476
30,5,0.8,Cal,0.6335570469798658
30,5,0.8,mCal,0.6395663956639566
30,5,0.8,Flex,0.6327077747989276
30,10,0.2,Cal,0.6978785662033651
30,10,0.2,mCal,0.7042253521126761
30,10,0.2,Flex,0.6942392909896602
30,10,0.5,Cal,0.8111888111888113
30,10,0.5,mCal,0.810126582278481
30,10,0.5,Flex,0.8005354752342704
30,10,0.8,Cal,0.7884187082405346
30,10,0.8,mCal,0.7884187082405346
30,10,0.8,Flex,0.7732793522267206
30,25,0.2,Cal,0.8117539026629936
30,25,0.2,mCal,0.8157894736842105
30,25,0.2,Flex,0.8057040998217467
30,25,0.5,Cal,0.8752079866888519
30,25,0.5,mCal,0.8766666666666667
30,25,0.5,Flex,0.8681672025723474
30,25,0.8,Cal,0.9243243243243244
30,25,0.8,mCal,0.9243243243243244
30,25,0.8,Flex,0.9238845144356954
31,5,0.2,Cal,0.6023121387283237
31,5,0.2,mCal,0.6510667584308328
31,5,0.2,Flex,0.6016548463356974
31,5,0.5,Cal,0.6908023483365949
31,5,0.5,mCal,0.6966067864271457
31,5,0.5,Flex,0.6788461538461538
31,5,0.8,Cal,0.6612685560053981
31,5,0.8,mCal,0.6721536351165981
31,5,0.8,Flex,0.660377358490566
31,10,0.2,Cal,0.6817472698907956
31,10,0.2,mCal,0.6952861952861953
31,10,0.2,Flex,0.6625
31,10,0.5,Cal,0.7999999999999999
31,10,0.5,mCal,0.8091353996737358
31,10,0.5,Flex,0.7664670658682634
31,10,0.8,Cal,0.803970223325062
31,10,0.8,mCal,0.803970223325062
31,10,0.8,Flex,0.8
31,25,0.2,Cal,0.8279569892473118
31,25,0.2,mCal,0.8255707762557077
31,25,0.2,Flex,0.8128249566724437
31,25,0.5,Cal,0.8925619834710745
31,25,0.5,mCal,0.8903654485049834
31,25,0.5,Flex,0.892109500805153
31,25,0.8,Cal,0.910941475826972
31,25,0.8,mCal,0.910941475826972
31,25,0.8,Flex,0.9082125603864735
32,5,0.2,Cal,0.591632292280495
32,5,0.2,mCal,0.6214532871972318
32,5,0.2,Flex,0.5942647956070776
32,5,0.5,Cal,0.657258064516129
32,5,0.5,mCal,0.6604938271604938
32,5,0.5,Flex,0.6418056918547597
32,5,0.8,Cal,0.6527570789865871
32,5,0.8,mCal,0.656671664167916
32,5,0.8,Flex,0.6508172362555721
32,10,0.2,Cal,0.6803030303030303
32,10,0.2,mCal,0.6841243862520459
32,10,0.2,Flex,0.6666666666666667
32,10,0.5,Cal,0.811046511627907
32,10,0.5,mCal,0.8181818181818181
32,10,0.5,Flex,0.7944827586206896
32,10,0.8,Cal,0.8400000000000001
32,10,0.8,mCal,0.8400000000000001
32,10,0.8,Flex,0.8292682926829269
32,25,0.2,Cal,0.8409703504043127
32,25,0.2,mCal,0.847985347985348
32,25,0.2,Flex,0.8243359040274207
32,25,0.5,Cal,0.8803986710963455
32,25,0.5,mCal,0.8803986710963455
32,25,0.5,Flex,0.8681672025723473
32,25,0.8,Cal,0.8906666666666666
32,25,0.8,mCal,0.8906666666666666
32,25,0.8,Flex,0.8759493670886076
33,5,0.2,Cal,0.5826681870011402
33,5,0.2,mCal,0.6291666666666667
33,5,0.2,Flex,0.5795053003533569
33,5,0.5,Cal,0.7113300492610838
33,5,0.5,mCal,0.7125748502994012
33,5,0.5,Flex,0.6955684007707128
33,5,0.8,Cal,0.6881118881118882
33,5,0.8,mCal,0.6978723404255319
33,5,0.8,Flex,0.6881118881118882
33,10,0.2,Cal,0.672883787661406
33,10,0.2,mCal,0.6738962044926414
33,10,0.2,Flex,0.6521106259097526
33,10,0.5,Cal,0.7833572453371593
33,10,0.5,mCal,0.7901591895803183
33,10,0.5,Flex,0.7820163487738421
33,10,0.8,Cal,0.819672131147541
33,10,0.8,mCal,0.819672131147541
33,10,0.8,Flex,0.7991360691144709
33,25,0.2,Cal,0.8281535648994516
33,25,0.2,mCal,0.8293135435992579
33,25,0.2,Flex,0.8196147110332749
33,25,0.5,Cal,0.90302066772655
33,25,0.5,mCal,0.896
33,25,0.5,Flex,0.9104938271604939
33,25,0.8,Cal,0.905
33,25,0.8,mCal,0.905
33,25,0.8,Flex,0.9108433734939759
34,5,0.2,Cal,0.6021876799078872
34,5,0.2,mCal,0.6404341926729987
34,5,0.2,Flex,0.611111111111111
34,5,0.5,Cal,0.6750972762645914
34,5,0.5,mCal,0.6826826826826826
34,5,0.5,Flex,0.6590693257359924
34,5,0.8,Cal,0.6905089408528198
34,5,0.8,mCal,0.7001394700139468
34,5,0.8,Flex,0.6875852660300137
34,10,0.2,Cal,0.6925418569254186
34,10,0.2,mCal,0.70355078447564
34,10,0.2,Flex,0.6853582554517135
34,10,0.5,Cal,0.7823343848580441
34,10,0.5,mCal,0.7816455696202531
34,10,0.5,Flex,0.7467057101024891
34,10,0.8,Cal,0.7999999999999999
34,10,0.8,mCal,0.7999999999999999
34,10,0.8,Flex,0.7900677200902935
34,25,0.2,Cal,0.8434163701067615
34,25,0.2,mCal,0.8448905109489051
34,25,0.2,Flex,0.8263473053892215
34,25,0.5,Cal,0.8626817447495961
34,25,0.5,mCal,0.8608414239482202
34,25,0.5,Flex,0.871875
34,25,0.8,Cal,0.9090909090909092
34,25,0.8,mCal,0.9090909090909092
34,25,0.8,Flex,0.90625
35,5,0.2,Cal,0.5789173789173788
35,5,0.2,mCal,0.6152777777777778
35,5,0.2,Flex,0.5777777777777777
35,5,0.5,Cal,0.6401630988786953
35,5,0.5,mCal,0.6478578892371996
35,5,0.5,Flex,0.6267465069860281
35,5,0.8,Cal,0.6215827338129496
35,5,0.8,mCal,0.6242774566473988
35,5,0.8,Flex,0.6197991391678622
35,10,0.2,Cal,0.7162576687116565
35,10,0.2,mCal,0.7317473338802297
35,10,0.2,Flex,0.6982429335370511
35,10,0.5,Cal,0.8284023668639052
35,10,0.5,mCal,0.8333333333333333
35,10,0.5,Flex,0.809052333804809
35,10,0.8,Cal,0.8520971302428256
35,10,0.8,mCal,0.8520971302428256
35,10,0.8,Flex,0.8399168399168399
35,25,0.2,Cal,0.841354723707665
35,25,0.2,mCal,0.8475499092558983
35,25,0.2,Flex,0.8217054263565892
35,25,0.5,Cal,0.9170731707317072
35,25,0.5,mCal,0.9168026101141924
35,25,0.5,Flex,0.8985959438377535
35,25,0.8,Cal,0.8982630272952854
35,25,0.8,mCal,0.8982630272952854
35,25,0.8,Flex,0.9158878504672898
36,5,0.2,Cal,0.5845438698431145
36,5,0.2,mCal,0.6274238227146814
36,5,0.2,Flex,0.5894357743097238
36,5,0.5,Cal,0.6570247933884298
36,5,0.5,mCal,0.6624338624338624
36,5,0.5,Flex,0.6417759838546921
36,5,0.8,Cal,0.6873156342182892
36,5,0.8,mCal,0.6934523809523809
36,5,0.8,Flex,0.6863033873343151
36,10,0.2,Cal,0.7074235807860263
36,10,0.2,mCal,0.7152831652443755
36,10,0.2,Flex,0.6852941176470588
36,10,0.5,Cal,0.8345534407027819
36,10,0.5,mCal,0.8360413589364845
36,10,0.5,Flex,0.8156424581005587
36,10,0.8,Cal,0.7913669064748201
36,10,0.8,mCal,0.7913669064748201
36,10,0.8,Flex,0.7564102564102564
36,25,0.2,Cal,0.8463564530289728
36,25,0.2,mCal,0.8459483526268923
36,25,0.2,Flex,0.8305084745762713
36,25,0.5,Cal,0.904320987654321
36,25,0.5,mCal,0.9057187017001546
36,25,0.5,Flex,0.9139465875370921
36,25,0.8,Cal,0.88
36,25,0.8,mCal,0.88
36,25,0.8,Flex,0.8773584905660377
37,5,0.2,Cal,0.5993111366245695
37,5,0.2,mCal,0.6383561643835616
37,5,0.2,Flex,0.599882144961697
37,5,0.5,Cal,0.6794995187680462
37,5,0.5,mCal,0.6856023506366308
37,5,0.5,Flex,0.668555240793201
37,5,0.8,Cal,0.6757865937072504
37,5,0.8,mCal,0.6813793103448277
37,5,0.8,Flex,0.6730245231607629
37,10,0.2,Cal,0.6972201352366642
37,10,0.2,mCal,0.7077922077922078
37,10,0.2,Flex,0.6850152905198778
37,10,0.5,Cal,0.8097982708933719
37,10,0.5,mCal,0.8122270742358079
37,10,0.5,Flex,0.7994616419919246
37,10,0.8,Cal,0.8008948545861299
37,10,0.8,mCal,0.8008948545861299
37,10,0.8,Flex,0.7974947807933194
37,25,0.2,Cal,0.8138613861386138
37,25,0.2,mCal,0.8162436548223351
37,25,0.2,Flex,0.7900763358778625
37,25,0.5,Cal,0.9018181818181817
37,25,0.5,mCal,0.9018181818181817
37,25,0.5,Flex,0.8924162257495591
37,25,0.8,Cal,0.8950276243093922
37,25,0.8,mCal,0.8950276243093922
37,25,0.8,Flex,0.8840970350404314
38,5,0.2,Cal,0.5771567436208991
38,5,0.2,mCal,0.6031042128603104
38,5,0.2,Flex,0.5771643663739021
38,5,0.5,Cal,0.6403508771929824
38,5,0.5,mCal,0.6478555304740407
38,5,0.5,Flex,0.627282491944146
38,5,0.8,Cal,0.6593059936908517
38,5,0.8,mCal,0.6677316293929713
38,5,0.8,Flex,0.6593059936908517
38,10,0.2,Cal,0.6816816816816816
38,10,0.2,mCal,0.6986190089358246
38,10,0.2,Flex,0.6763803680981596
38,10,0.5,Cal,0.8283132530120482
38,10,0.5,mCal,0.8297872340425532
38,10,0.5,Flex,0.8163265306122449
38,10,0.8,Cal,0.8287037037037036
38,10,0.8,mCal,0.8287037037037036
38,10,0.8,Flex,0.835820895522388
38,25,0.2,Cal,0.8153701968134958
38,25,0.2,mCal,0.8236415633937083
38,25,0.2,Flex,0.8065099457504521
38,25,0.5,Cal,0.8824531516183987
38,25,0.5,mCal,0.8827586206896553
38,25,0.5,Flex,0.880794701986755
38,25,0.8,Cal,0.912568306010929
38,25,0.8,mCal,0.912568306010929
38,25,0.8,Flex,0.9090909090909092
39,5,0.2,Cal,0.5759457933370976
39,5,0.2,mCal,0.6336499321573948
39,5,0.2,Flex,0.5799648506151143
39,5,0.5,Cal,0.6577181208053691
39,5,0.5,mCal,0.6601562499999999
39,5,0.5,Flex,0.6466165413533834
39,5,0.8,Cal,0.6619718309859156
39,5,0.8,mCal,0.6714285714285714
39,5,0.8,Flex,0.6610407876230662
39,10,0.2,Cal,0.6502609992542878
39,10,0.2,mCal,0.6715328467153285
39,10,0.2,Flex,0.6529051987767583
39,10,0.5,Cal,0.7964601769911505
39,10,0.5,mCal,0.8011869436201781
39,10,0.5,Flex,0.7819971870604783
39,10,0.8,Cal,0.8101851851851852
39,10,0.8,mCal,0.8101851851851852
39,10,0.8,Flex,0.8008565310492505
39,25,0.2,Cal,0.8602540834845737
39,25,0.2,mCal,0.8526703499079189
39,25,0.2,Flex,0.8429319371727749
39,25,0.5,Cal,0.8896321070234113
39,25,0.5,mCal,0.8896321070234113
39,25,0.5,Flex,0.8903225806451615
39,25,0.8,Cal,0.9219143576826196
39,25,0.8,mCal,0.9219143576826196
39,25,0.8,Flex,0.9227053140096618
40,5,0.2,Cal,0.6033640803038524
40,5,0.2,mCal,0.6470588235294117
40,5,0.2,Flex,0.6070038910505836
40,5,0.5,Cal,0.6763901549680948
40,5,0.5,mCal,0.6828358208955223
40,5,0.5,Flex,0.660746003552398
40,5,0.8,Cal,0.665785997357992
40,5,0.8,mCal,0.672
40,5,0.8,Flex,0.6631578947368421
40,10,0.2,Cal,0.672340425531915
40,10,0.2,mCal,0.6978146194423511
40,10,0.2,Flex,0.6714285714285715
40,10,0.5,Cal,0.8199445983379502
40,10,0.5,mCal,0.8256624825662483
40,10,0.5,Flex,0.8021108179419525
40,10,0.8,Cal,0.7770700636942676
40,10,0.8,mCal,0.7770700636942676
40,10,0.8,Flex,0.7810650887573966
40,25,0.2,Cal,0.822627037392138
40,25,0.2,mCal,0.8347996089931574
40,25,0.2,Flex,0.8081556997219648
40,25,0.5,Cal,0.8975265017667845
40,25,0.5,mCal,0.8975265017667845
40,25,0.5,Flex,0.8915662650602411
40,25,0.8,Cal,0.907608695652174
40,25,0.8,mCal,0.9100817438692099
40,25,0.8,Flex,0.9095607235142118
41,5,0.2,Cal,0.5625374027528426
41,5,0.2,mCal,0.6023391812865497
41,5,0.2,Flex,0.5651105651105651
41,5,0.5,Cal,0.6729362591431557
41,5,0.5,mCal,0.6780383795309168
41,5,0.5,Flex,0.6544715447154472
41,5,0.8,Cal,0.6704384724186704
41,5,0.8,mCal,0.6810344827586208
41,5,0.8,Flex,0.6704384724186704
41,10,0.2,Cal,0.6781437125748502
41,10,0.2,mCal,0.7000808407437349
41,10,0.2,Flex,0.6666666666666666
41,10,0.5,Cal,0.8006182380216383
41,10,0.5,mCal,0.8081123244929797
41,10,0.5,Flex,0.7800586510263929
41,10,0.8,Cal,0.8448687350835322
41,10,0.8,mCal,0.8448687350835322
41,10,0.8,Flex,0.820627802690583
41,25,0.2,Cal,0.8445642407906558
41,25,0.2,mCal,0.849213691026827
41,25,0.2,Flex,0.8268059181897301
41,25,0.5,Cal,0.9218749999999999
41,25,0.5,mCal,0.9218749999999999
41,25,0.5,Flex,0.9055472263868066
41,25,0.8,Cal,0.9223300970873787
41,25,0.8,mCal,0.9223300970873787
41,25,0.8,Flex,0.9227166276346604
42,5,0.2,Cal,0.5884413309982487
42,5,0.2,mCal,0.6265060240963856
42,5,0.2,Flex,0.5877403846153847
42,5,0.5,Cal,0.6666666666666667
42,5,0.5,mCal,0.6666666666666666
42,5,0.5,Flex,0.6525679758308158
42,5,0.8,Cal,0.6705202312138728
42,5,0.8,mCal,0.6813509544787077
42,5,0.8,Flex,0.6695526695526695
42,10,0.2,Cal,0.6904942965779468
42,10,0.2,mCal,0.7181594083812655
42,10,0.2,Flex,0.6861538461538461
42,10,0.5,Cal,0.8058394160583942
42,10,0.5,mCal,0.8093841642228738
42,10,0.5,Flex,0.7989056087551298
42,10,0.8,Cal,0.8263736263736263
42,10,0.8,mCal,0.8263736263736263
42,10,0.8,Flex,0.819672131147541
42,25,0.2,Cal,0.8201438848920863
42,25,0.2,mCal,0.8176795580110496
42,25,0.2,Flex,0.8076588337684943
42,25,0.5,Cal,0.8970099667774086
42,25,0.5,mCal,0.8970099667774086
42,25,0.5,Flex,0.8881685575364668
42,25,0.8,Cal,0.9018567639257296
42,25,0.8,mCal,0.9018567639257296
42,25,0.8,Flex,0.9095607235142119
43,5,0.2,Cal,0.6060240963855422
43,5,0.2,mCal,0.6445565969718817
43,5,0.2,Flex,0.6111111111111112
43,5,0.5,Cal,0.6734486266531027
43,5,0.5,mCal,0.6833333333333333
43,5,0.5,Flex,0.6613386613386614
43,5,0.8,Cal,0.6394160583941606
43,5,0.8,mCal,0.6460176991150443
43,5,0.8,Flex,0.6384839650145772
43,10,0.2,Cal,0.6815476190476191
43,10,0.2,mCal,0.7139364303178484
43,10,0.2,Flex,0.6746987951807228
43,10,0.5,Cal,0.7922272047832586
43,10,0.5,mCal,0.7939849624060151
43,10,0.5,Flex,0.7664335664335664
43,10,0.8,Cal,0.8264840182648402
43,10,0.8,mCal,0.8264840182648402
43,10,0.8,Flex,0.8143459915611814
43,25,0.2,Cal,0.8250226654578423
43,25,0.2,mCal,0.8265682656826568
43,25,0.2,Flex,0.8112379280070239
43,25,0.5,Cal,0.8978224455611391
43,25,0.5,mCal,0.898989898989899
43,25,0.5,Flex,0.901453957996769
43,25,0.8,Cal,0.88268156424581
43,25,0.8,mCal,0.8795518207282913
43,25,0.8,Flex,0.8888888888888888
44,5,0.2,Cal,0.5635545556805399
44,5,0.2,mCal,0.6191780821917808
44,5,0.2,Flex,0.5661891117478509
44,5,0.5,Cal,0.6490713587487781
44,5,0.5,mCal,0.6567164179104478
44,5,0.5,Flex,0.6366251198465963
44,5,0.8,Cal,0.6411347517730497
44,5,0.8,mCal,0.6494252873563219
44,5,0.8,Flex,0.6384180790960452
44,10,0.2,Cal,0.6707224334600761
44,10,0.2,mCal,0.6909693454846727
44,10,0.2,Flex,0.660479505027069
44,10,0.5,Cal,0.8036529680365296
44,10,0.5,mCal,0.8092307692307692
44,10,0.5,Flex,0.7883211678832116
44,10,0.8,Cal,0.8208616780045351
44,10,0.8,mCal,0.8208616780045351
44,10,0.8,Flex,0.832618025751073
44,25,0.2,Cal,0.8501314636283962
44,25,0.2,mCal,0.8538529672276352
44,25,0.2,Flex,0.8340425531914893
44,25,0.5,Cal,0.89739663093415
44,25,0.5,mCal,0.8987730061349692
44,25,0.5,Flex,0.8954344624447717
44,25,0.8,Cal,0.895
44,25,0.8,mCal,0.895
44,25,0.8,Flex,0.9073170731707317
45,5,0.2,Cal,0.5913853317811408
45,5,0.2,mCal,0.6312809624911535
45,5,0.2,Flex,0.5954106280193237
45,5,0.5,Cal,0.6336032388663966
45,5,0.5,mCal,0.6344969199178645
45,5,0.5,Flex,0.6248756218905472
45,5,0.8,Cal,0.6338639652677279
45,5,0.8,mCal,0.6422287390029325
45,5,0.8,Flex,0.6338639652677279
45,10,0.2,Cal,0.6982429335370512
45,10,0.2,mCal,0.7141687141687142
45,10,0.2,Flex,0.6862442040185471
45,10,0.5,Cal,0.8356807511737089
45,10,0.5,mCal,0.839622641509434
45,10,0.5,Flex,0.8169440242057489
45,10,0.8,Cal,0.8133333333333334
45,10,0.8,mCal,0.8133333333333334
45,10,0.8,Flex,0.8041666666666667
45,25,0.2,Cal,0.8413417951042612
45,25,0.2,mCal,0.8430826369545034
45,25,0.2,Flex,0.8328958880139982
45,25,0.5,Cal,0.9093904448105437
45,25,0.5,mCal,0.9108910891089109
45,25,0.5,Flex,0.9090909090909091
45,25,0.8,Cal,0.9157894736842105
45,25,0.8,mCal,0.9157894736842105
45,25,0.8,Flex,0.9045226130653266
46,5,0.2,Cal,0.5839160839160839
46,5,0.2,mCal,0.6335664335664336
46,5,0.2,Flex,0.5875299760191848
46,5,0.5,Cal,0.6862944162436548
46,5,0.5,mCal,0.6869109947643979
46,5,0.5,Flex,0.6673228346456693
46,5,0.8,Cal,0.658753709198813
46,5,0.8,mCal,0.6616989567809239
46,5,0.8,Flex,0.6577777777777777
46,10,0.2,Cal,0.7003012048192772
46,10,0.2,mCal,0.7036144578313253
46,10,0.2,Flex,0.674191121143717
46,10,0.5,Cal,0.8058823529411765
46,10,0.5,mCal,0.8106508875739645
46,10,0.5,Flex,0.7872044506258692
46,10,0.8,Cal,0.8577680525164114
46,10,0.8,mCal,0.8577680525164114
46,10,0.8,Flex,0.8292682926829269
46,25,0.2,Cal,0.7969782813975448
46,25,0.2,mCal,0.7953890489913544
46,25,0.2,Flex,0.7862939585211902
46,25,0.5,Cal,0.9144851657940662
46,25,0.5,mCal,0.9173989455184534
46,25,0.5,Flex,0.9097103918228279
46,25,0.8,Cal,0.895774647887324
46,25,0.8,mCal,0.895774647887324
46,25,0.8,Flex,0.8972972972972973
47,5,0.2,Cal,0.5856622114216282
47,5,0.2,mCal,0.6256410256410256
47,5,0.2,Flex,0.5898389095415119
47,5,0.5,Cal,0.6645502645502646
47,5,0.5,mCal,0.6724137931034483
47,5,0.5,Flex,0.6494312306101344
47,5,0.8,Cal,0.6545454545454547
47,5,0.8,mCal,0.6585365853658537
47,5,0.8,Flex,0.6515837104072398
47,10,0.2,Cal,0.7
47,10,0.2,mCal,0.711947626841244
47,10,0.2,Flex,0.700228832951945
47,10,0.5,Cal,0.8215892053973013
47,10,0.5,mCal,0.8215892053973013
47,10,0.5,Flex,0.8039772727272727
47,10,0.8,Cal,0.8298368298368298
47,10,0.8,mCal,0.8298368298368298
47,10,0.8,Flex,0.8187633262260128
47,25,0.2,Cal,0.8164026095060579
47,25,0.2,mCal,0.8148148148148149
47,25,0.2,Flex,0.8096947935368044
47,25,0.5,Cal,0.8722627737226278
47,25,0.5,mCal,0.8766114180478821
47,25,0.5,Flex,0.8701754385964912
47,25,0.8,Cal,0.8660436137071651
47,25,0.8,mCal,0.86875
47,25,0.8,Flex,0.8698224852071006
48,5,0.2,Cal,0.5939893930465527
48,5,0.2,mCal,0.6170952050034745
48,5,0.2,Flex,0.5968523002421308
48,5,0.5,Cal,0.645748987854251
48,5,0.5,mCal,0.6542827657378741
48,5,0.5,Flex,0.6316831683168318
48,5,0.8,Cal,0.6354319180087847
48,5,0.8,mCal,0.6458333333333334
48,5,0.8,Flex,0.6354319180087847
48,10,0.2,Cal,0.6778625954198474
48,10,0.2,mCal,0.6852917009038619
48,10,0.2,Flex,0.6666666666666666
48,10,0.5,Cal,0.7974882260596547
48,10,0.5,mCal,0.802527646129542
48,10,0.5,Flex,0.7815750371471025
48,10,0.8,Cal,0.7980535279805354
48,10,0.8,mCal,0.7980535279805354
48,10,0.8,Flex,0.7871853546910755
48,25,0.2,Cal,0.8327338129496404
48,25,0.2,mCal,0.8342541436464088
48,25,0.2,Flex,0.8202443280977311
48,25,0.5,Cal,0.8976897689768977
48,25,0.5,mCal,0.8988391376451078
48,25,0.5,Flex,0.8996763754045308
48,25,0.8,Cal,0.9007633587786259
48,25,0.8,mCal,0.9007633587786259
48,25,0.8,Flex,0.8975609756097561
49,5,0.2,Cal,0.5809033733562035
49,5,0.2,mCal,0.6404341926729987
49,5,0.2,Flex,0.5824111822947
49,5,0.5,Cal,0.6747891283973758
49,5,0.5,mCal,0.6749285033365109
49,5,0.5,Flex,0.6629834254143647
49,5,0.8,Cal,0.6621438263229308
49,5,0.8,mCal,0.6694101508916324
49,5,0.8,Flex,0.6621621621621621
49,10,0.2,Cal,0.6986301369863013
49,10,0.2,mCal,0.687196110210697
49,10,0.2,Flex,0.6651376146788991
49,10,0.5,Cal,0.7922272047832586
49,10,0.5,mCal,0.7939849624060151
49,10,0.5,Flex,0.7845934379457917
49,10,0.8,Cal,0.8141176470588234
49,10,0.8,mCal,0.8141176470588234
