rep,n,thr,method,f1
4,10,0.8,BS,0.853228962818004
4,10,0.8,Rag,0.6324972737186477
4,10,0.8,Cal,0.8726899383983573
4,10,0.8,mCal,0.8726899383983573
4,25,0.2,Samp,0.8512696493349455
4,25,0.2,BS,0.853152771900127
4,25,0.2,Rag,0.8261437908496733
4,25,0.2,Cal,0.8599913307325532
4,25,0.2,mCal,0.8592788038698329
4,25,0.5,Samp,0.8748180494905387
4,25,0.5,BS,0.8806523350630097
4,25,0.5,Rag,0.8253241800152556
4,25,0.5,Cal,0.888212927756654
4,25,0.5,mCal,0.888042650418888
4,25,0.8,Samp,0.9147465437788017
4,25,0.8,BS,0.9134948096885814
4,25,0.8,Rag,0.7240506329113924
4,25,0.8,Cal,0.902994011976048
4,25,0.8,mCal,0.902994011976048
5,5,0.2,Samp,0.6247152619589977
5,5,0.2,BS,0.667817679558011
5,5,0.2,Rag,0.643960396039604
5,5,0.2,Cal,0.6833990677662245
5,5,0.2,mCal,0.6905940594059407
5,5,0.5,Samp,0.6520874751491054
5,5,0.5,BS,0.6950276243093924
5,5,0.5,Rag,0.5338698859825621
5,5,0.5,Cal,0.7578078962875663
5,5,0.5,mCal,0.7543753771876887
5,5,0.8,Samp,0.6747169811320753
5,5,0.8,BS,0.7124600638977635
5,5,0.8,Rag,0.5224171539961013
5,5,0.8,Cal,0.7451963241436926
5,5,0.8,mCal,0.7527426160337551
5,10,0.2,Samp,0.7323162274618584
5,10,0.2,BS,0.7619423608369522
5,10,0.2,Rag,0.746395250212044
5,10,0.2,Cal,0.7799999999999999
5,10,0.2,mCal,0.7762442492680885
5,10,0.5,Samp,0.7994858611825194
5,10,0.5,BS,0.8228187919463087
5,10,0.5,Rag,0.7673896783844426
5,10,0.5,Cal,0.8384341637010676
5,10,0.5,mCal,0.8460431654676259
5,10,0.8,Samp,0.8534653465346536
5,10,0.8,BS,0.8448098663926003
5,10,0.8,Rag,0.5999999999999999
5,10,0.8,Cal,0.8503253796095445
5,10,0.8,mCal,0.8503253796095445
5,25,0.2,Samp,0.8438538205980066
5,25,0.2,BS,0.8592657342657343
5,25,0.2,Rag,0.8265486725663717
5,25,0.2,Cal,0.8623935454952936
5,25,0.2,mCal,0.8650362318840579
5,25,0.5,Samp,0.8905325443786982
5,25,0.5,BS,0.889894419306184
5,25,0.5,Rag,0.8262548262548263
5,25,0.5,Cal,0.9024767801857585
