rep,n,bin,method,bias,variance,rmse,binlabel,pop
56,25,1,mCal,-0.022595903255145346,0.007603300346566805,0.09007705140868397,1000-10000,AFR
56,25,1,Flex,-0.010527448280434108,0.009019159551051065,0.09555096398440091,1000-10000,AFR
56,25,2,Samp,0.036977740646488386,0.005535239930630542,0.08308184659689204,10000-100000,AFR
56,25,2,BS,-0.003983831381444997,0.006061527733594259,0.07795767214373481,10000-100000,AFR
56,25,2,Rag,-0.00223046459282806,0.005315934779604827,0.07294456629458212,10000-100000,AFR
56,25,2,Supp,0.3659042275784912,37.253720574155665,6.114540577828842,10000-100000,AFR
56,25,2,Cal,0.010977493441136865,0.0039015023888220876,0.06341930109258766,10000-100000,AFR
56,25,2,mCal,-0.0066206365997229745,0.004049359695388884,0.06397806283699496,10000-100000,AFR
56,25,2,Flex,-0.00016098255859571832,0.00490437318916779,0.07003141512601299,10000-100000,AFR
56,25,3,Samp,0.03745099377722502,0.0030949353804169437,0.06706349465483208,100000-1000000,AFR
56,25,3,BS,-0.004263725652280026,0.0033708356183944467,0.05821524692752198,100000-1000000,AFR
56,25,3,Rag,-0.00425433110321142,0.002560693929359351,0.05078182019675056,100000-1000000,AFR
56,25,3,Supp,0.34143300648382613,55.22730990238035,7.439347175679929,100000-1000000,AFR
56,25,3,Cal,0.014402161492990713,0.0020105932140957075,0.04709581159472562,100000-1000000,AFR
56,25,3,mCal,-0.003478601336702233,0.002090512710138561,0.04585426236892561,100000-1000000,AFR
56,25,3,Flex,0.001372400969100927,0.002537391043467071,0.05039121478876115,100000-1000000,AFR
57,5,0,Samp,0.1332016885410763,0.06198651855492737,0.28236361023531564,0-1000,AFR
57,5,0,BS,-0.0429934822355677,0.10248220635404535,0.32300254777444937,0-1000,AFR
57,5,0,Rag,-0.014455270200190275,0.2211087859526215,0.47044419519129155,0-1000,AFR
57,5,0,Supp,0.15480381160716714,0.9493247047450459,0.9865540658439117,0-1000,AFR
57,5,0,Cal,0.010684385362647595,0.05093010957696461,0.22592978039103692,0-1000,AFR
57,5,0,mCal,-0.059361418771910646,0.06260136828110392,0.25714810191739323,0-1000,AFR
57,5,0,Flex,-0.04984115624553205,0.07123201774634952,0.2715071980670882,0-1000,AFR
57,5,1,Samp,0.18058163053238968,0.06737485085036056,0.31620337780627367,1000-10000,AFR
57,5,1,BS,-0.04636026289164659,0.1182290757978971,0.3469558325972914,1000-10000,AFR
57,5,1,Rag,-0.013516044272760373,0.12596199488171547,0.3551685210354356,1000-10000,AFR
57,5,1,Supp,0.23132962914662655,1.3611756882708055,1.1894070310839435,1000-10000,AFR
57,5,1,Cal,0.034107174495007914,0.05094414794011682,0.22827055721697823,1000-10000,AFR
57,5,1,mCal,-0.055788003310605516,0.06221451994709499,0.255591121247353,1000-10000,AFR
57,5,1,Flex,-0.049938417975122516,0.0750942279037302,0.27854635788964865,1000-10000,AFR
57,5,2,Samp,0.23191608619018775,0.06713982609427914,0.3477425730738958,10000-100000,AFR
57,5,2,BS,-0.01772812913483115,0.11917212011182622,0.345668058510542,10000-100000,AFR
57,5,2,Rag,0.016328166418691052,0.09337314321513174,0.3060061310394421,10000-100000,AFR
57,5,2,Supp,0.2522589051136144,1.366983567425096,1.1960844964442168,10000-100000,AFR
57,5,2,Cal,0.08372693119742866,0.04418246208375437,0.22625795254861944,10000-100000,AFR
57,5,2,mCal,-0.014688885587131535,0.05426952173070271,0.23342083259746665,10000-100000,AFR
57,5,2,Flex,-0.015990729866369322,0.065920470791107,0.25724730170162363,10000-100000,AFR
57,5,3,Samp,0.2502836035345481,0.07010267085956295,0.36434125906600506,100000-1000000,AFR
57,5,3,BS,0.0014126396976244257,0.12458223495894587,0.35296491399268165,100000-1000000,AFR
57,5,3,Rag,0.028338644514182467,0.09360154154768867,0.3072533487540695,100000-1000000,AFR
57,5,3,Supp,0.2511655701245899,1.250613905252784,1.1461666758673428,100000-1000000,AFR
57,5,3,Cal,0.10052529747498462,0.044931212221667426,0.23459869491133487,100000-1000000,AFR
57,5,3,mCal,0.0028075309707131222,0.05532578979950648,0.2352311034486256,100000-1000000,AFR
57,5,3,Flex,0.0016503878819035085,0.06607511297277992,0.2570560965099654,100000-1000000,AFR
57,10,0,Samp,0.06054174813690744,0.028995032513675197,0.1807217081071002,0-1000,AFR
57,10,0,BS,-0.02000247531474678,0.03512030366454571,0.18846857213674317,0-1000,AFR
57,10,0,Rag,-0.028506863795107706,0.08520097224824168,0.29328077593267937,0-1000,AFR
57,10,0,Supp,0.014365939537647202,3.0467868293917153,1.7455638658068386,0-1000,AFR
57,10,0,Cal,-0.013102375350264862,0.022894665360727096,0.15187605999809953,0-1000,AFR
57,10,0,mCal,-0.044438084486066134,0.024720403172496255,0.1633864943172691,0-1000,AFR
57,10,0,Flex,-0.026162731316852122,0.028977609987142522,0.1722268808783934,0-1000,AFR
57,10,1,Samp,0.07888778061836241,0.02889261990572691,0.18739237400870343,1000-10000,AFR
57,10,1,BS,-0.0200615897082046,0.03605737513930621,0.190944605896387,1000-10000,AFR
57,10,1,Rag,-0.009486008091834943,0.058589899924604734,0.24223931199151613,1000-10000,AFR
57,10,1,Supp,-0.04591794469380868,3.0290597976779887,1.7410250587866023,1000-10000,AFR
57,10,1,Cal,0.0031962499991687824,0.023816127015166593,0.15435784084141557,1000-10000,AFR
57,10,1,mCal,-0.03526442538837077,0.025528866578382953,0.1636228782180381,1000-10000,AFR
57,10,1,Flex,-0.019981382440276228,0.03226585105012406,0.18073490723805583,1000-10000,AFR
57,10,2,Samp,0.10957669180245792,0.023078932389861896,0.18731252968296794,10000-100000,AFR
57,10,2,BS,0.00046109787538477367,0.029435849901809006,0.17156941019033578,10000-100000,AFR
57,10,2,Rag,0.0010033119456466831,0.02293470451292885,0.15144540649286503,10000-100000,AFR
