rep,n,bin,method,bias,variance,rmse,binlabel
18,16,0,BS,-0.006631197351561177,0.022880071950212535,0.1514068846800828,0-1000
18,16,1,BS,-0.02028488681241466,0.022945610477575266,0.15283025587418134,1000-10000
18,16,2,BS,-0.009332206281034034,0.015511838803931118,0.12489567197466407,10000-100000
18,16,3,BS,-0.0017414119339093457,0.012256779633030915,0.11072403600192,100000-1000000
18,26,0,BS,-0.006076839426713447,0.010340155641344162,0.10186797150607359,0-1000
18,26,1,BS,-0.016043843837436386,0.009580696934251252,0.09918720612725866,1000-10000
18,26,2,BS,-0.003958434165807016,0.006791367729841877,0.0825047691402558,10000-100000
18,26,3,BS,-0.006702252666464932,0.0033569467046073156,0.05832552524763452,100000-1000000
19,16,0,BS,-0.01272989393504831,0.019100351467066293,0.13878905456362137,0-1000
19,16,1,BS,-0.007481059769727861,0.020280848262233198,0.1426072035961418,1000-10000
19,16,2,BS,-0.00938666332388428,0.013050919926019224,0.11462560523013686,10000-100000
19,16,3,BS,-0.0008638165209948777,0.012506478823574087,0.11183570540107497,100000-1000000
19,26,0,BS,-0.013696061349695747,0.00858054106080577,0.0936382569108396,0-1000
19,26,1,BS,-0.015933183098057822,0.00908174639075423,0.09662097450548957,1000-10000
19,26,2,BS,-0.005614602013801838,0.006809477084999682,0.08271034300964462,10000-100000
19,26,3,BS,-0.005418158469132419,0.0030534214511090734,0.055522769133984164,100000-1000000
20,16,0,BS,-0.011174678679585827,0.02099825503601285,0.1453379801690007,0-1000
20,16,1,BS,-0.025513877772361256,0.024858213479210602,0.1597159085319731,1000-10000
20,16,2,BS,-0.012093721930140815,0.01835408362354049,0.13601596131948654,10000-100000
20,16,3,BS,-0.008430865079441645,0.009485835213450429,0.09775947370683916,100000-1000000
20,26,0,BS,-0.00641382861165242,0.010945837181516998,0.10481876921132326,0-1000
20,26,1,BS,-0.010154814757821682,0.00832363207703355,0.09179734386026224,1000-10000
20,26,2,BS,-0.01274215099557652,0.0064125645899024124,0.08108592357429546,10000-100000
20,26,3,BS,-0.011139530257047144,0.0031458725913096944,0.057183579160956365,100000-1000000
21,16,0,BS,-0.009846823955348786,0.020874220204661547,0.14481429538090906,0-1000
21,16,1,BS,-0.03138303753425356,0.019511449089865192,0.143165443228251,1000-10000
21,16,2,BS,-0.0099609298464156,0.01434576050167481,0.12018727314104445,10000-100000
21,16,3,BS,-0.0090130093713607,0.00998938042077169,0.10035245267904479,100000-1000000
21,26,0,BS,-0.012949256898104564,0.009474432819760976,0.09819427719563949,0-1000
21,26,1,BS,-0.006238846579040476,0.01113791772498167,0.10572057950852556,1000-10000
21,26,2,BS,-0.013623809662435383,0.005196923693327802,0.07336574052680223,10000-100000
21,26,3,BS,-0.007363631465474863,0.003524164784723868,0.05981962765751054,100000-1000000
22,16,0,BS,-0.021170027565802222,0.0186048884119945,0.1380328166746275,0-1000
22,16,1,BS,-0.020649831911679274,0.01941020136433605,0.1408425252624954,1000-10000
22,16,2,BS,-0.006802676487022473,0.013297458920111319,0.11551508701246953,10000-100000
22,16,3,BS,-0.0039447747855652264,0.010605707008029612,0.10305953743413776,100000-1000000
22,26,0,BS,-0.0010082013493926834,0.009672247839793596,0.09835275445941773,0-1000
22,26,1,BS,0.0014028135744085868,0.011850480670867851,0.10886895129830358,1000-10000
22,26,2,BS,-0.006877063274479591,0.006911371963214925,0.08341861879997847,10000-100000
22,26,3,BS,-0.006931940592147379,0.0034358058136385473,0.059024212099879896,100000-1000000
23,16,0,BS,-0.014324752086700584,0.0220196843023016,0.1490801221647173,0-1000
23,16,1,BS,-0.01447363790155371,0.02196548600370169,0.14891263276769698,1000-10000
23,16,2,BS,-0.006831871439164752,0.017295171034900175,0.13168844103512445,10000-100000
23,16,3,BS,-0.0066453237763362365,0.012074744858610405,0.11008589912746657,100000-1000000
23,26,0,BS,-0.002229889281954399,0.01245821828390807,0.11163866126982107,0-1000
23,26,1,BS,0.0028170038528328124,0.010311676562122991,0.10158549144848326,1000-10000
23,26,2,BS,0.001020353092768191,0.009004536858028022,0.09489772377913995,10000-100000
23,26,3,BS,-0.008967813910690828,0.0030131562128678643,0.055619941560600766,100000-1000000
24,16,0,BS,-0.020528211109853024,0.017137477615900794,0.13250994327699142,0-1000
24,16,1,BS,-0.011383541335804164,0.020406581057502305,0.1433044523762129,1000-10000
24,16,2,BS,-0.0155870342856454,0.012910467728719548,0.11468837502790521,10000-100000
24,16,3,BS,0.013472290101792194,0.01330707718158558,0.11614034519568309,100000-1000000
24,26,0,BS,-0.0012321232935159309,0.011322606606729577,0.10641487083363867,0-1000
24,26,1,BS,-0.007145681468580771,0.010430020341616848,0.10237715128517333,1000-10000
24,26,2,BS,-0.005305860489142946,0.0063231344866776775,0.07969495995486744,10000-100000
24,26,3,BS,-0.00582203564904325,0.003913547822254044,0.06282868708920133,100000-1000000
25,16,0,BS,-0.02266365100912575,0.017990339591419532,0.13602933752864851,0-1000
25,16,1,BS,-0.007250373383471302,0.020738191160772378,0.14419001031615236,1000-10000
25,16,2,BS,0.0033720678745717265,0.018544047526067163,0.13621827472045694,10000-100000
25,16,3,BS,-0.0014558488461064412,0.0102989804159041,0.10149433438259896,100000-1000000
25,26,0,BS,-0.015194172429700961,0.012205720765298026,0.11151943167502923,0-1000
25,26,1,BS,-0.01310183688914261,0.010044705544274713,0.10107602917677569,1000-10000
25,26,2,BS,0.003250401344679225,0.007911536858566803,0.08900619061317193,10000-100000
25,26,3,BS,-0.010620797043783402,0.003025167502134509,0.05601757609875446,100000-1000000
26,16,0,BS,-0.01785227750791363,0.019088933778610637,0.1393112974271297,0-1000
26,16,1,BS,-0.01356649133749986,0.025837787680033638,0.16131285555480102,1000-10000
26,16,2,BS,-0.018168999942710873,0.013277706631749691,0.11665255758305482,10000-100000
26,16,3,BS,0.0007543906431778372,0.0131235414076974,0.114560510268329,100000-1000000
26,26,0,BS,-0.008729752719354564,0.009257508536079845,0.09661116456507976,0-1000
26,26,1,BS,-0.0031937094574911243,0.010941597127438564,0.10465083328639783,1000-10000
26,26,2,BS,-0.012298615716772874,0.005010395114422011,0.07184463141370316,10000-100000
26,26,3,BS,-0.008200447787458622,0.003552558013146666,0.060164818266670604,100000-1000000
27,16,0,BS,-0.0140045438563327,0.017292097314764707,0.13224305109679166,0-1000
27,16,1,BS,-0.012809521534787477,0.022990567685334813,0.15216652564636218,1000-10000
27,16,2,BS,-0.011476510553106337,0.013184048259093481,0.11539392771532236,10000-100000
27,16,3,BS,-0.0016932984142526504,0.013481380657086102,0.11612169442703552,100000-1000000
27,26,0,BS,-0.013372130084790483,0.009292395468597996,0.09732013836612931,0-1000
27,26,1,BS,-0.008003802372895504,0.010462812804419474,0.10260055388175954,1000-10000
27,26,2,BS,-0.01065190472208024,0.005170810048842142,0.07269300601192949,10000-100000
27,26,3,BS,-0.013222781056022783,0.0026595416502037277,0.05323892926289223,100000-1000000
28,16,0,BS,-0.008854058577183334,0.01723572137845976,0.13158311339890066,0-1000
28,16,1,BS,-0.013326392097703718,0.023506200141289065,0.1538953958623545,1000-10000
28,16,2,BS,-0.011701456644457752,0.01716846150892582,0.13154993575265608,10000-100000
28,16,3,BS,-0.0007047584042373763,0.011644671930341743,0.10791278244374058,100000-1000000
28,26,0,BS,-0.0036554339504691383,0.009997463144048428,0.10005411206649464,0-1000
28,26,1,BS,-0.008981373314441087,0.010812293224843129,0.10436933597305524,1000-10000
28,26,2,BS,-0.012951738065255345,0.006199847838930139,0.07979721397292718,10000-100000
28,26,3,BS,-0.005623257501026549,0.004029415791617509,0.0637262647308028,100000-1000000
29,16,0,BS,-0.020460484730342822,0.025109696005703938,0.1597758662661684,0-1000
29,16,1,BS,-0.0019236564477957375,0.020258480169473857,0.14234528662236415,1000-10000
29,16,2,BS,0.0007637073266846276,0.017015420636245768,0.13044540576473593,10000-100000
29,16,3,BS,-0.007576171998294559,0.008919446393873421,0.09474621246266873,100000-1000000
29,26,0,BS,-0.008801487663462273,0.010025275573315038,0.10051239604349861,0-1000
29,26,1,BS,-0.004958621367741263,0.010615681983010923,0.10315168398470062,1000-10000
29,26,2,BS,0.0016176041100064242,0.0069208517968077496,0.08320738212361004,10000-100000
29,26,3,BS,-0.003812083258900321,0.003752378446730187,0.0613751613073479,100000-1000000
30,16,0,BS,-0.005693821140693197,0.02084046542429335,0.14447451340452944,0-1000
30,16,1,BS,-0.009232953998864469,0.020416079226645862,0.1431828434771115,1000-10000
30,16,2,BS,-0.0173167519188739,0.014863120695449369,0.12313809561816844,10000-100000
30,16,3,BS,5.312626950781613e-05,0.011017488054015442,0.1049642361779285,100000-1000000
30,26,0,BS,0.0035280154539711287,0.011594543034904571,0.10773574118159689,0-1000
30,26,1,BS,-0.01100692088425839,0.008240584471598743,0.09144253265822785,1000-10000
30,26,2,BS,-0.011945340773945889,0.005400557992227247,0.07445299966040952,10000-100000
30,26,3,BS,-0.0041068428064773115,0.004338437264127794,0.0659947226826881,100000-1000000
31,16,0,BS,-0.023371095534395772,0.016493420136284145,0.13053592701920036,0-1000
31,16,1,BS,-0.011758311455221042,0.020329039990694384,0.14306396429210386,1000-10000
31,16,2,BS,-0.011231407494054737,0.019491907580001813,0.14006445692715666,10000-100000
31,16,3,BS,-0.011520061159268402,0.008276206463811156,0.09170015415976376,100000-1000000
31,26,0,BS,-0.011295777949918283,0.01164618546449113,0.10850705075701297,0-1000
31,26,1,BS,-0.005863168870584192,0.010887208351670546,0.10450638784722938,1000-10000
31,26,2,BS,-0.006899690248644119,0.006773620655613856,0.08259071607112442,10000-100000
31,26,3,BS,-0.0006443246594794259,0.00508494932332578,0.07131174151282939,100000-1000000
32,16,0,BS,-0.018296361166272455,0.019955475716028064,0.14244378732663193,0-1000
32,16,1,BS,-0.015439211601222363,0.02065829413968359,0.14455678259615115,1000-10000
32,16,2,BS,0.0029014011377057783,0.021384616209478916,0.14626357830314693,10000-100000
32,16,3,BS,-0.015048071668349945,0.009152690518739619,0.0968459342444246,100000-1000000
32,26,0,BS,-0.006484698274062605,0.01131463984205317,0.10656777727699307,0-1000
32,26,1,BS,-0.010651917861438459,0.009387125791453855,0.09747096565429465,1000-10000
32,26,2,BS,-0.0006840012405257617,0.007587470722794125,0.08710877441734079,10000-100000
32,26,3,BS,-0.007311110316612157,0.0037588666736987717,0.06174397952643192,100000-1000000
33,16,0,BS,-0.0272970970319024,0.01736995614952468,0.1345923016219493,0-1000
33,16,1,BS,-0.021057277775805443,0.019943412429082916,0.14278242670724695,1000-10000
33,16,2,BS,0.003539242034560615,0.019750508314293137,0.14058106041879304,10000-100000
33,16,3,BS,-0.010979583096195051,0.010817646144912976,0.10458583742495553,100000-1000000
33,26,0,BS,-0.024748219898973883,0.0100293607869425,0.10315927091207298,0-1000
33,26,1,BS,-0.011612228826635275,0.01002172411731927,0.10077979944235556,1000-10000
33,26,2,BS,-0.016517136060505457,0.005688189904824623,0.07720754942663233,10000-100000
33,26,3,BS,-0.007363990703466521,0.0039921893021633076,0.06361145856875197,100000-1000000
34,16,0,BS,-0.009299443090778606,0.02479997917956542,0.15775442567916773,0-1000
34,16,1,BS,-0.015255470752615817,0.015624272153287388,0.12592458672225731,1000-10000
34,16,2,BS,-0.010539823613720788,0.016753513455991288,0.12986377993035486,10000-100000
34,16,3,BS,-0.010581381681041663,0.009258273508118088,0.09679999559089852,100000-1000000
34,26,0,BS,-0.009295763320763872,0.010810026556986792,0.10438600372033816,0-1000
34,26,1,BS,-0.01385037917697136,0.010763652889833058,0.1046684570115512,1000-10000
34,26,2,BS,-0.008896209539544748,0.006591704206577793,0.08167525176422342,10000-100000
34,26,3,BS,-0.01687601312227869,0.0022420213680948774,0.050267496327131705,100000-1000000
35,16,0,BS,-0.01934755186407832,0.022667701046986437,0.15179601052109254,0-1000
35,16,1,BS,-0.006858402651035491,0.021217130848251557,0.14582238694787328,1000-10000
35,16,2,BS,-0.009197384514655835,0.017112661542749676,0.13113829884766734,10000-100000
35,16,3,BS,-0.0022128917451893155,0.012520061718794872,0.11191496150502309,100000-1000000
35,26,0,BS,-0.019577464336581397,0.01021722144390222,0.10295872257245783,0-1000
35,26,1,BS,-0.019419547754025983,0.009965741354985659,0.1016998534411754,1000-10000
35,26,2,BS,-0.009644350174344693,0.0070200073314833945,0.08433872670232091,10000-100000
35,26,3,BS,-0.009620301245743246,0.0040833595021104955,0.06462127898896264,100000-1000000
36,16,0,BS,-0.01777422705856148,0.02177349098994681,0.14862507909998268,0-1000
36,16,1,BS,-0.0038553851548978712,0.022261303401050172,0.14925202643764265,1000-10000
36,16,2,BS,-0.005019200761356845,0.016833911028851282,0.129842610129087,10000-100000
36,16,3,BS,-0.018414604287274147,0.007744296961800301,0.08990770052035141,100000-1000000
36,26,0,BS,-0.0016976786546401936,0.010771431933935092,0.10379939328700102,0-1000
36,26,1,BS,-0.006555021042263786,0.010064229834231886,0.1005345618933927,1000-10000
36,26,2,BS,-0.006093603135817238,0.006805093581675503,0.08271774646865293,10000-100000
36,26,3,BS,-0.005190087004413048,0.0035794497957615883,0.060053199738856256,100000-1000000
37,16,0,BS,-0.018983833226644427,0.020942312745945463,0.1459544403912485,0-1000
37,16,1,BS,-0.01111301521723705,0.02187233586077322,0.14830992875728774,1000-10000
37,16,2,BS,-0.013883289709584436,0.013865896386197266,0.11856914488751918,10000-100000
37,16,3,BS,-0.002889704297280025,0.01241083193781652,0.11144138517060095,100000-1000000
37,26,0,BS,-0.008258391404268595,0.012099122572809751,0.11030559188634023,0-1000
37,26,1,BS,-0.00012545587803374322,0.009910842639343782,0.09955329416207741,1000-10000
37,26,2,BS,-0.010698210552876961,0.006924444497577672,0.08389812993512645,10000-100000
37,26,3,BS,-0.008777621803036494,0.0028233358515695065,0.05385519934125811,100000-1000000
38,16,0,BS,-0.003388282769892992,0.020865412760520268,0.14448838437967607,0-1000
38,16,1,BS,-0.016892973791167977,0.023869060241676582,0.1554169643416885,1000-10000
38,16,2,BS,-0.005081560680188335,0.013485458763856876,0.11623803604157854,10000-100000
38,16,3,BS,-0.009734281839170638,0.009251487566747874,0.0966759732801914,100000-1000000
38,26,0,BS,-0.0027799290289522165,0.007940547940356625,0.08915310396033688,0-1000
38,26,1,BS,-0.0025107193794618385,0.010235763232374632,0.10120309750287802,1000-10000
38,26,2,BS,-0.0070554437979624875,0.009189739674737126,0.0961224165422579,10000-100000
38,26,3,BS,-0.0032719437092548157,0.003923876161818962,0.06272624472623475,100000-1000000
39,16,0,BS,-0.008241386032299123,0.021048172652036512,0.1453137746250158,0-1000
39,16,1,BS,-0.009757492302135587,0.02090939404116553,0.14492964740587677,1000-10000
39,16,2,BS,-0.01207036880763743,0.012576764811112804,0.11279387667007988,10000-100000
39,16,3,BS,-0.0009217549980601716,0.012340672808823932,0.11109240496586785,100000-1000000
39,26,0,BS,-0.006201379483707785,0.00906039900560937,0.09538792435686146,0-1000
39,26,1,BS,-0.009175450052684858,0.009574966885763621,0.09828100411286474,1000-10000
39,26,2,BS,-0.005957240780068884,0.0061658957231952825,0.0787488694579611,10000-100000
39,26,3,BS,-0.008920868865612943,0.002898306095070918,0.05457002837078592,100000-1000000
40,16,0,BS,-0.01113735207877331,0.02406812529349077,0.1555383100873136,0-1000
40,16,1,BS,-0.011924182156575456,0.015472085436313593,0.12495707885676899,1000-10000
40,16,2,BS,-0.018839643119654255,0.01239330479211735,0.11290809069767005,10000-100000
40,16,3,BS,-0.0033349877223878615,0.010976855997791532,0.10482355718491912,100000-1000000
40,26,0,BS,-0.012296013293205609,0.010401414272419324,0.1027258789951491,0-1000
40,26,1,BS,-0.010257844717525822,0.008123094948371353,0.09071007841811309,1000-10000
40,26,2,BS,-0.005833151646927203,0.0054730006134862935,0.07420934086503088,10000-100000
40,26,3,BS,-0.0003024861771454108,0.005484555567851279,0.07405840307310604,100000-1000000
41,16,0,BS,-0.017433095969153777,0.01838039597675563,0.13669055860528684,0-1000
41,16,1,BS,-0.010985057316250066,0.02236175253065905,0.14994140193722463,1000-10000
41,16,2,BS,-0.01574754502805464,0.010606064662924809,0.10418277130761792,10000-100000
41,16,3,BS,-0.009112954545119973,0.0115440673646574,0.107829093037078,100000-1000000
41,26,0,BS,-0.005383906074059933,0.0090426653663439,0.09524521936012431,0-1000
41,26,1,BS,-0.018625054613668476,0.010466934065096611,0.10398955103498979,1000-10000
41,26,2,BS,-0.009673963161285007,0.007223484226873152,0.08553987251638298,10000-100000
41,26,3,BS,-0.005142758889539418,0.004371294810166003,0.06631547918217842,100000-1000000
42,16,0,BS,-0.0019790008728473195,0.017889914704913197,0.13376782553875924,0-1000
42,16,1,BS,-0.018083576528288525,0.017687940699757848,0.13421980643635392,1000-10000
42,16,2,BS,-0.012135981322551347,0.013627234333915508,0.11736488561991966,10000-100000
42,16,3,BS,-0.00214723844734171,0.009538405872728757,0.09768836422869664,100000-1000000
42,26,0,BS,-0.010670891338407573,0.011118956833143413,0.10598502137141604,0-1000
42,26,1,BS,-0.01683273751794912,0.00973104005606078,0.10007187970858224,1000-10000
42,26,2,BS,0.0018731847832081094,0.007325412887656582,0.0856091216453517,10000-100000
42,26,3,BS,-0.01216513862353661,0.0029019334253568238,0.055226117218999615,100000-1000000
43,16,0,BS,0.003925838242812345,0.021083911953364263,0.1452560641049901,0-1000
43,16,1,BS,-0.01392971625653424,0.01926151089199175,0.13948314553012958,1000-10000
43,16,2,BS,-0.006213784088937089,0.01601879026681023,0.12671780214127043,10000-100000
43,16,3,BS,-0.007547256056656909,0.008976295053725276,0.09504344337043992,100000-1000000
43,26,0,BS,-0.01917569902977782,0.010003750185403306,0.10184035358679745,0-1000
43,26,1,BS,-0.00831187969904444,0.010955376996640757,0.10499744921078866,1000-10000
43,26,2,BS,-0.011592116416390786,0.007817374200023262,0.08917259311601529,10000-100000
43,26,3,BS,-0.009585784160956446,0.002996451332396623,0.05557282240787367,100000-1000000
44,16,0,BS,-0.010504628831903996,0.023015491475966293,0.15207182087047671,0-1000
44,16,1,BS,-0.011480051859917321,0.021653719034400932,0.14759915523168596,1000-10000
44,16,2,BS,-0.007600574153195106,0.015180951667406064,0.12344521211802538,10000-100000
44,16,3,BS,-0.013090899889777418,0.010449699139546985,0.10305857945591507,100000-1000000
44,26,0,BS,-0.006613763727246089,0.01069726099298587,0.10363880964014256,0-1000
44,26,1,BS,0.0044570997222354485,0.010901966810371314,0.10450757172714935,1000-10000
44,26,2,BS,-0.0038612081772971068,0.006432106349500833,0.080293307803884,10000-100000
44,26,3,BS,-0.008373638006474098,0.0038739106021759805,0.06280150010660134,100000-1000000
45,16,0,BS,-0.028443902868214837,0.022749698799563154,0.1534886132908223,0-1000
45,16,1,BS,-0.004866445789827892,0.025754187406434027,0.16055488065163065,1000-10000
45,16,2,BS,-0.005122053065855028,0.01524172152767177,0.1235635745488176,10000-100000
45,16,3,BS,-0.004957044495563915,0.00926996052795166,0.09640815742499523,100000-1000000
45,26,0,BS,-0.006305541049824186,0.011719333983812842,0.10843935554836104,0-1000
45,26,1,BS,-0.0038052780093328843,0.008844901136481157,0.09412428633041245,1000-10000
45,26,2,BS,-0.0033581086162151356,0.006557289729938029,0.08104669409307408,10000-100000
45,26,3,BS,-0.010695578800438562,0.003054634152861978,0.056294134319113294,100000-1000000
46,16,0,BS,-0.006346868854528709,0.02349585697941516,0.15341492666514475,0-1000
46,16,1,BS,-0.011134471515002839,0.01591671342236822,0.12665184514363234,1000-10000
46,16,2,BS,-0.01565849706211376,0.01392518398355813,0.1190393737962459,10000-100000
46,16,3,BS,-0.00474366285777722,0.010162434213131436,0.10092044664209375,100000-1000000
46,26,0,BS,-0.010196926829109838,0.00864991731739792,0.09356225004859674,0-1000
46,26,1,BS,-0.0070808683596218875,0.011844199949801265,0.10906116928828317,1000-10000
46,26,2,BS,-0.003259448205027821,0.00679459979753625,0.08249378037244692,10000-100000
46,26,3,BS,-0.007901231573895513,0.0031162182917512126,0.05637949762223441,100000-1000000
47,16,0,BS,-0.018648018259350002,0.019460300585629364,0.14074107137090586,0-1000
47,16,1,BS,-0.0038907081448251294,0.021377060951692246,0.14626072118501418,1000-10000
47,16,2,BS,-0.00988500629707292,0.0163529497585073,0.12826013842188255,10000-100000
47,16,3,BS,-0.0029320189349676205,0.012444167846281915,0.11159195571956307,100000-1000000
47,26,0,BS,-0.009294525149590324,0.009612668841806964,0.09848379074529641,0-1000
47,26,1,BS,-0.014976687158661463,0.010445676641024847,0.1032955846068614,1000-10000
47,26,2,BS,-0.004550447032456465,0.007428697378493452,0.0863099295949698,10000-100000
47,26,3,BS,-0.0031239126381169212,0.004221553267486615,0.06504853647590544,100000-1000000
48,16,0,BS,-0.022337946382058767,0.017177795680054793,0.13295405044082909,0-1000
48,16,1,BS,-0.007337577411481813,0.018899275253134586,0.13767031377680547,1000-10000
48,16,2,BS,-0.0045017028776482395,0.016262578645692135,0.12760424747825114,10000-100000
48,16,3,BS,0.0003557869604647818,0.012183436314449441,0.11037917783173906,100000-1000000
48,26,0,BS,-0.009459427744419198,0.009929421860624597,0.10009446854784976,0-1000
48,26,1,BS,-0.005286172296238225,0.01119486746950669,0.10593776987954866,1000-10000
48,26,2,BS,-0.0015493368964544538,0.006062047251771931,0.07787456386131897,10000-100000
48,26,3,BS,-0.0036524365397284358,0.005892127706263017,0.07684704287700185,100000-1000000
49,16,0,BS,-0.014794466343932337,0.02333977320999554,0.15348827135777277,0-1000
49,16,1,BS,-0.015548467627241694,0.025170718496276875,0.15941290205573783,1000-10000
49,16,2,BS,-0.00770689292932006,0.017023952046676078,0.13070328322310837,10000-100000
49,16,3,BS,-0.018021384932998544,0.009223804509536268,0.09771680932388027,100000-1000000
49,26,0,BS,-0.015277011891734981,0.009493800408408873,0.09862650506202217,0-1000
49,26,1,BS,-0.01485447487565751,0.010074995860836924,0.10146748880635838,1000-10000
49,26,2,BS,-0.004534905542339494,0.0058431970893554714,0.07657520785236833,10000-100000
49,26,3,BS,-0.013000046451404974,0.002949978631419336,0.055847827524067785,100000-1000000
50,16,0,BS,-0.02084841310810333,0.018990809938158375,0.13937527136219147,0-1000
50,16,1,BS,-0.008374066125071362,0.019442565525053086,0.13968783235672372,1000-10000
50,16,2,BS,-0.0065189338373754565,0.014964141881364223,0.12250158521317307,10000-100000
50,16,3,BS,-0.006268301345757518,0.008970555681106282,0.09492021535409362,100000-1000000
50,26,0,BS,-0.014650942494579874,0.010651455013565295,0.10424061170937544,0-1000
50,26,1,BS,-0.005854904687460345,0.009965668140284038,0.09999974024557906,1000-10000
50,26,2,BS,-0.00990858513615732,0.004985812896812664,0.07130212448597266,10000-100000
50,26,3,BS,0.0026415113707503363,0.005067644036063126,0.07123637847606326,100000-1000000
51,16,0,BS,-0.0056720345950344924,0.021870644673014906,0.14799600214013273,0-1000
51,16,1,BS,0.0008374701828699079,0.023923398185573784,0.15467417218747603,1000-10000
51,16,2,BS,-0.005664043176197444,0.019762876778354928,0.14069455626802607,10000-100000
51,16,3,BS,-0.011672627196082903,0.010841012547711297,0.10477243327025497,100000-1000000
51,26,0,BS,-0.009142506087248772,0.00971733779512136,0.09899961218447648,0-1000
51,26,1,BS,-0.014024564683758194,0.008773039343763828,0.09470864669254199,1000-10000
51,26,2,BS,-0.002371179463294868,0.008071643360620401,0.08987361043525265,10000-100000
51,26,3,BS,-0.0076113866592452395,0.0034692347817852696,0.05938996538693894,100000-1000000
52,16,0,BS,-0.008724232408632338,0.01711949720351651,0.13113203054416697,0-1000
52,16,1,BS,0.0021914817009586847,0.021087283844746126,0.1452311483008785,1000-10000
52,16,2,BS,-0.010693646631448868,0.011762046209261466,0.10897889835899316,10000-100000
52,16,3,BS,-0.00725465451606169,0.011223634559686387,0.10618975737722448,100000-1000000
52,26,0,BS,-0.016917070565859,0.00912849189145971,0.09702926964576186,0-1000
52,26,1,BS,-0.0032299669186755683,0.0121560289436569,0.11030168461974023,1000-10000
52,26,2,BS,-0.000803455610472599,0.007153368800819674,0.08458140659588059,10000-100000
52,26,3,BS,-0.004230654314788525,0.0029694805352696923,0.05465692061579147,100000-1000000
53,16,0,BS,-0.024167929036951297,0.019630276222341,0.14217723100509488,0-1000
53,16,1,BS,-0.01651942737096804,0.02187308192923238,0.14881523245251835,1000-10000
53,16,2,BS,-0.0036388621863825215,0.016087737838301478,0.12688963376223042,10000-100000
53,16,3,BS,-0.0027933219436908656,0.01326233110869567,0.11519606658292103,100000-1000000
53,26,0,BS,-0.0181241849403041,0.010804442355815392,0.10551269324382606,0-1000
53,26,1,BS,-0.012781304298339442,0.008403319825306087,0.09255636966126554,1000-10000
53,26,2,BS,-0.006581890256533211,0.006212137672145231,0.0790914594093084,10000-100000
53,26,3,BS,-0.01083630866263752,0.0029724630913433516,0.05558676710131022,100000-1000000
54,16,0,BS,-0.014453836911403218,0.01853023142313526,0.1368909961414435,0-1000
54,16,1,BS,-0.015986089146845475,0.016203149506491515,0.12829148277536745,1000-10000
54,16,2,BS,-0.012661002905032808,0.013568865156734755,0.11717152448993742,10000-100000
54,16,3,BS,-0.004903944604444479,0.00883165125658981,0.09410472851707968,100000-1000000
54,26,0,BS,-0.016737890792781502,0.00845060511347408,0.09343854719367783,0-1000
54,26,1,BS,-5.090875486835304e-05,0.00991008412218087,0.09954941845074833,1000-10000
54,26,2,BS,-0.010486309661994375,0.007556659355122494,0.08755924877161596,10000-100000
54,26,3,BS,-0.0024066545549733557,0.0046618924968386865,0.06832045435289244,100000-1000000
55,16,0,BS,-0.016685900468103653,0.01853322993078541,0.13715556570995166,0-1000
55,16,1,BS,-0.017900386559839672,0.019585253681301137,0.1410874817986799,1000-10000
55,16,2,BS,-0.017409700538257637,0.014530558339040444,0.12179349741210428,10000-100000
55,16,3,BS,-0.0013921758461473551,0.011182690265921358,0.1057574036155765,100000-1000000
55,26,0,BS,-0.011091974284599966,0.01009699590270328,0.10109415312585346,0-1000
55,26,1,BS,-0.0009502204736210255,0.010880395734531284,0.10431346343344071,1000-10000
55,26,2,BS,-0.0213756784435543,0.005491393800622088,0.07712530991538588,10000-100000
55,26,3,BS,-0.005316126376655685,0.004690468748729275,0.06869301236939496,100000-1000000
56,16,0,BS,-0.028996072955291465,0.020199919454477973,0.14505409922269194,0-1000
56,16,1,BS,-0.019736069390317856,0.02444921607432627,0.15760307265185444,1000-10000
56,16,2,BS,-0.004290346197120166,0.013922830918690324,0.11807301973432148,10000-100000
56,16,3,BS,-0.0023112930470360303,0.012361752079299968,0.11120743749789959,100000-1000000
56,26,0,BS,-0.001446944935622981,0.013346481270632732,0.11553603299524982,0-1000
56,26,1,BS,-0.003409458594995347,0.01074866268869478,0.10373180368915683,1000-10000
56,26,2,BS,-0.00841627077300679,0.007153864462067671,0.08499822395669358,10000-100000
56,26,3,BS,-0.0046637087215902805,0.003286033395546111,0.05751333388516047,100000-1000000
57,16,0,BS,-0.003933465653105551,0.01984002524865676,0.14090953623052246,0-1000
57,16,1,BS,-0.015170946671546254,0.020224775835103796,0.14302074485197838,1000-10000
57,16,2,BS,0.0031564733088491224,0.016600732755197505,0.1288824894194203,10000-100000
57,16,3,BS,-0.004406332719391993,0.011830346810665748,0.10885661476777482,100000-1000000
57,26,0,BS,-0.01674845625765098,0.010596422931213944,0.10429253913021963,0-1000
57,26,1,BS,-0.008670181382364668,0.010099597717902354,0.10087006376078811,1000-10000
57,26,2,BS,-0.008279202665028877,0.007416715438721298,0.08651740076707067,10000-100000
57,26,3,BS,-0.008270915006137084,0.004459906231312524,0.06729275047396463,100000-1000000
58,16,0,BS,-0.01943716468129198,0.019140596302798466,0.13970826630391678,0-1000
58,16,1,BS,-0.0004172919923066309,0.02148942659300625,0.14659331746574636,1000-10000
58,16,2,BS,-0.006333783838819237,0.014927110658009073,0.12234062071007307,10000-100000
